0.6567124391790662	0.030000000000000027
0.66370128592521	0.08999999999999997
0.6706783346093805	0.15000000000000002
0.6776389142165886	0.20999999999999996
0.6845784444190403	0.27
0.691492448110265	0.32999999999999996
0.6983765630486651	0.39
0.7052265525596474	0.44999999999999996
0.7120383152580447	0.51
0.7188078937648378	0.5700000000000001
0.7255314824039277	0.6299999999999999
0.7322054338758461	0.69
0.7388262649155984	0.75
0.7453906609511552	0.81
0.7518954797875557	0.8699999999999999
0.7583377543488448	0.9299999999999999
0.7647146945163755	0.99
0.7710236881071919	1.05
0.7772623010404212	1.1099999999999999
0.783428276742777	1.17
0.7895195348466064	1.23
0.7955341692353671	1.29
0.8014704454921191	1.35
0.8073267978066414	1.41
0.813101825396226	1.4700000000000002
0.8187942884941806	1.5300000000000005
0.8244031039584843	1.5900000000000005
0.8299273405513149	1.650000000000001
0.8353662139379708	1.710000000000001
0.8407190814514014	1.7700000000000011
0.8459854366660771	1.8300000000000016
0.8511649038222849	1.8900000000000017
0.8562572321393114	1.9500000000000017
0.8612622900532302	2.0100000000000025
0.8661800594123292	2.070000000000002
0.8710106296605451	2.1300000000000026
0.8757541920366193	2.190000000000003
0.8804110338141622	2.2500000000000027
0.8849815326053326	2.310000000000003
0.8894661507484322	2.3700000000000037
0.8938654297974722	2.4300000000000033
0.89817998512955	2.4900000000000038
0.902410500683863	2.5500000000000043
0.906557723844197	2.610000000000004
0.9106224604749164	2.6700000000000044
0.9146055701187796	2.730000000000005
0.9185079613632818	2.7900000000000045
0.9223305873807742	2.850000000000005
0.9260744416462346	2.9100000000000055
0.9297405538352908	2.970000000000005
0.9333299859039931	3.0300000000000056
0.9368438283507418	3.090000000000006
0.9402831966598747	3.1500000000000057
0.9436492279255593	3.210000000000006
0.9469430776538742	3.2700000000000067
0.950165916740323	3.3300000000000063
0.9533189286194265	3.390000000000007
0.9564033065825375	3.4500000000000073
0.9594202512596037	3.510000000000008
0.962370968260234	3.5700000000000074
0.9652566659691351	3.630000000000008
0.9680785534907261	3.6900000000000084
0.9708378387375887	3.750000000000008
0.9735357266572405	3.8100000000000085
0.9761734175916386	3.870000000000009
0.9787521057637864	3.9300000000000086
0.9812729778857792	3.990000000000009
0.9837372118826392	4.05000000000001
0.9861459757263541	4.110000000000009
0.9885004263746132	4.17000000000001
0.9908017088087684	4.23000000000001
0.9930509551657342	4.29000000000001
0.9952492839586128	4.35000000000001
0.9973977993809909	4.410000000000011
0.9994975906900111	4.47000000000001
1.0015497316634538	4.530000000000011
1.003555280126261	4.590000000000011
1.005515277542078	4.650000000000011
1.0074307486655951	4.7100000000000115
1.0093027012515923	4.770000000000012
1.011132125816835	4.830000000000012
1.0129199954510735	4.890000000000012
1.0146672656736493	4.950000000000013
1.0163748743322898	5.010000000000012
1.0180437415409576	5.070000000000013
1.0196747696536395	5.130000000000013
1.0212688432712982	5.190000000000013
1.022826829279188	5.250000000000013
1.0243495769120319	5.310000000000014
1.0258379178445958	5.370000000000013
1.0272926663054374	5.430000000000014
1.0287146192116394	5.490000000000014
1.0301045563225633	5.550000000000014
1.0314632404107122	5.6100000000000145
1.03279141744796	5.670000000000015
1.0340898168054864	5.730000000000015
1.0353591514658922	5.790000000000015
1.0366001182460576	5.850000000000016
1.0378133980293969	5.910000000000015
1.0389996560062842	5.970000000000016
